"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.7513",0.900725402546233,1.46735622473814,0.973996922869151,0.13193100312537,0.368682267871909
1,2,"OTU.8610",1.3740496127082,-2.26515943221412,0.949391909784736,0.0170371257361748,0.0980535065742938
1,2,"OTU.3552",1.11580723875084,1.4025975782376,0.839275639778219,0.0946821499111254,0.305773238695646
1,2,"OTU.2109",1.02720785984295,-2.14267813777142,1.05314582609375,0.0418961443045987,0.183619162842747
1,2,"OTU.2155",1.23370378509916,-0.231865906907836,0.809023417925784,0.77441880816069,0.909676525985998
1,2,"OTU.3448",0.956063481201933,0.244856746118295,0.89928358513227,0.785406894286473,0.916340404557716
1,2,"OTU.2002",1.28371856355873,-3.56512238153115,1.13146633400116,0.00162775542304101,0.0164730245027982
1,2,"OTU.5405",0.779534010205254,-1.12069038834901,1.10208789159157,0.309210841141041,0.599125097697394
1,2,"OTU.1408",2.35789739421897,-0.955639185263373,0.683239473885237,0.161906418486331,0.411391075543696
1,2,"OTU.2822",1.34741741328399,-0.650115851885139,0.678614414305575,0.338060348817927,0.625780268984317
1,2,"OTU.1432",1.60023377840488,-0.765873868617127,0.909109029276529,0.399539213521226,0.68272450436678
1,2,"OTU.1615",1.0445486332594,-1.17370779792988,0.900992175087326,0.192682777622635,0.457570065270659
1,2,"OTU.2438",1.15687228069201,-0.911893227895334,0.879151003522636,0.299622620924636,0.588655139038262
1,2,"OTU.4546",1.15079014866987,-0.85025572376696,0.851033935680446,0.317753241315419,0.606709425562198
1,2,"OTU.4872",0.845027223272396,0.451658703814076,0.82568151722569,0.584369651133486,0.807722885946295
1,2,"OTU.2193",1.01771209605339,-1.51409625266307,1.01801747903391,0.136935891171145,0.375215472653585
1,2,"OTU.1907",1.26552980847648,-2.58343645893565,1.02978653969514,0.0121172695970678,0.0775220528492031
1,2,"OTU.2591",1.73288102541376,1.06951223487702,0.656922965993833,0.103511444032507,0.32230372214916
1,2,"OTU.1605",2.19032643621991,1.58829437978453,0.661913028506728,0.0164151719553961,0.0953264989928214
1,2,"OTU.5650",4.41776393459998,3.12171985866836,0.924618735630316,0.000734880932516108,0.00858452495260978
1,2,"OTU.2516",1.31690290300884,-1.30538452523196,0.812451982652523,0.108115351636818,0.328683261870136
1,2,"OTU.8730",2.19705517247697,-0.344765208637661,0.631679301782962,0.585209250446805,0.808016798034752
1,2,"OTU.3399",0.924632863978899,-0.816373579752273,1.24277700461541,0.511248651110675,0.762406296855143
1,2,"OTU.8533",0.870000782863457,1.30288763384404,1.25034694855556,0.297401996204944,0.585621343848345
1,2,"OTU.2788",0.729750770752665,-0.0924024977674266,0.797794633026011,0.907793288750497,0.967301676987246
1,2,"OTU.3847",0.757549294860921,-2.99133786408204,1.1447110740918,0.00897036357678277,0.0629659928210662
1,2,"OTU.2207",1.29180589299141,-1.04183114921761,0.790641576579344,0.187602932410318,0.451024336400965
1,2,"OTU.2369",1.32136719160799,-1.68073970781486,0.807921642788149,0.0374957200518768,0.169777060640352
1,2,"OTU.4767",0.739374540273316,-2.75742957330019,1.16739316475963,0.0181746717366461,0.102191025594692
1,2,"OTU.5701",0.899767770821558,0.952703015515651,0.79884391668377,0.233025202363973,0.511975607552626
1,2,"OTU.7066",1.92323155870019,-1.03254138489576,0.627154715741155,0.0996834471317424,0.315448870024857
1,2,"OTU.2922",1.00309400983029,-0.326551713075299,0.880975430758652,0.710882872374656,0.879933769341782
1,2,"OTU.4570",0.732375452373178,-0.10718662809185,1.00516158037354,0.91507758562396,0.969675370156447
1,2,"OTU.2523",0.77888564526726,0.766481994090766,1.01712344221525,0.451102573200172,0.723706541798077
1,2,"OTU.2234",0.757924717237513,-2.84793767051116,1.18344917114882,0.0161074246844789,0.0940795869153684
1,2,"OTU.3095",0.995325045122969,-0.565468293268108,0.866534248144521,0.5140379674639,0.764068193527967
1,2,"OTU.2596",1.15473947274766,-0.816967221176354,0.772303725111231,0.290132261263528,0.576599179529621
1,2,"OTU.2574",0.741346848635486,-0.480900237423785,1.05627071709317,0.648906923886593,0.844026111932604
1,2,"OTU.1856",1.36336306242544,0.456504691706322,0.683821155179099,0.504402320751115,0.758810887476839
1,2,"OTU.2283",1.89841646538012,0.0227241949484964,0.782808065393936,0.976841400939808,0.992829903410323
1,2,"OTU.2085",1.40218508201885,1.04296536190118,0.637233734398642,0.101691558621929,0.318528559063998
1,2,"OTU.7349",1.37902552836355,1.49737077714034,0.793762692148638,0.0592382167897199,0.227473467130148
1,2,"OTU.2625",1.73677640654052,1.52305094055085,0.744937022409605,0.0409005743263485,0.180635548495868
1,2,"OTU.4901",0.736514998274663,-2.11780224500489,1.05715084365613,0.0451438839215397,0.192862736439698
