"OTU"	"Day"	"1"	"2"
"82"	"OTU.1037"	1	-0.273695937234087	-1.33119673383837
"83"	"OTU.1037"	2	-0.0494997029410431	-1.75061044596544
"84"	"OTU.1038"	1	0.00929588423755909	-0.833904777629594
"85"	"OTU.1038"	2	-0.233081457619744	-0.680006539034713
"86"	"OTU.1039"	1	0.0763123947439679	-0.677604028930442
"87"	"OTU.1039"	2	-0.274406537763138	-1.54186547920024
"88"	"OTU.104"	1	-0.0550856751726997	-0.0759501521079571
"89"	"OTU.104"	2	-0.0110899387668335	0.0215111631415177
"90"	"OTU.1040"	1	-0.606443313044521	-2.31212670986846
"91"	"OTU.1040"	2	-0.442428904954052	-0.389738667005094
"92"	"OTU.1041"	1	-0.244089625754721	-1.03553581516596
"93"	"OTU.1041"	2	-0.109126301533466	-1.19175715263948
"94"	"OTU.1042"	1	-0.282260689314777	0.5850651365894
"95"	"OTU.1042"	2	-0.461679092671592	-0.80510533299904
"96"	"OTU.1043"	1	-0.270534515054196	0.0300904446867966
"97"	"OTU.1043"	2	-0.593762482990005	0.662246569178706
"98"	"OTU.1045"	1	0.981614483492916	2.35100111115575
"99"	"OTU.1045"	2	1.2723938309997	2.1996370950425
"100"	"OTU.1046"	1	0.169303234598385	3.4874817335377
"101"	"OTU.1046"	2	0.196864810826987	0.874040041069532
"102"	"OTU.1047"	1	0.250545627576333	-0.0390416540710224
"103"	"OTU.1047"	2	-0.124127471569202	-1.28819681414091
"104"	"OTU.1048"	1	-0.288920771404628	-0.579992049566609
"105"	"OTU.1048"	2	-0.32926946334049	-0.399872804180932
"106"	"OTU.1049"	1	-0.168577742058684	-0.312600792128638
"107"	"OTU.1049"	2	-0.322345420399163	-1.07553480841084
"108"	"OTU.105"	1	0.321009242801652	0.521857479775275
"109"	"OTU.105"	2	-0.454953595530808	-0.322817614797996
"110"	"OTU.1050"	1	-0.198945670314467	-1.53225085784438
"111"	"OTU.1050"	2	-1.12518863847668	-2.34152808763714
"112"	"OTU.1051"	1	-0.00562752826138108	0.521219992394468
"113"	"OTU.1051"	2	-0.974643181692988	-0.567269639223059
"114"	"OTU.1052"	1	0.0879833984935011	0.167235062807915
"115"	"OTU.1052"	2	-0.0113841906386686	0.163009940270409
"116"	"OTU.1053"	1	-0.0673526491675846	0.520986174279378
"117"	"OTU.1053"	2	0.271997436037922	0.566564005072999
"118"	"OTU.1054"	1	0.264120187974338	-2.2520412194782
"119"	"OTU.1054"	2	0.750010031878527	0.290639749418461
"120"	"OTU.1055"	1	-0.171117413153594	-1.0550611453245
"121"	"OTU.1055"	2	0.407795294770283	-0.251941622022703
"122"	"OTU.1056"	1	-0.153640829930462	0.266116651338929
"123"	"OTU.1056"	2	0.225302174764592	-2.64297574441392
"124"	"OTU.1057"	1	0.516370439972903	1.22955564150997
"125"	"OTU.1057"	2	0.119866636378529	0.110103349961664
"126"	"OTU.1058"	1	-0.109364610226982	0.714325872276197
"127"	"OTU.1058"	2	-0.246704340644903	-0.0926042787836265
"128"	"OTU.1059"	1	-0.0722061041524463	0.624466815981926
"129"	"OTU.1059"	2	-0.270806139974037	-0.16265720891738
"130"	"OTU.106"	1	-0.193030803826905	-0.0790137746071328
"131"	"OTU.106"	2	0.00626818340686026	-0.431570514169219
"132"	"OTU.1060"	1	-0.133975242273787	-1.0778298068948
"133"	"OTU.1060"	2	-0.0279325862616803	-0.516981264399911
"134"	"OTU.1061"	1	-0.405515677797538	-1.66545098908659
"135"	"OTU.1061"	2	-0.101835399903607	-0.740293271424951
"136"	"OTU.1062"	1	1.01529658261527	-0.862334306879839
"137"	"OTU.1062"	2	0.913334370945015	6.50170412374326
"138"	"OTU.1063"	1	-0.131449242437114	-1.05975538899978
"139"	"OTU.1063"	2	0.393243472283	0.30793139623944
"140"	"OTU.1064"	1	-0.240148415418625	-0.390276975476029
"141"	"OTU.1064"	2	-0.304448861001238	0.479067539596493
"142"	"OTU.1065"	1	0.251633942524183	0.652176453178209
"143"	"OTU.1065"	2	0.0920685900749958	0.995544546816688
"144"	"OTU.1066"	1	-0.00533135922232551	-0.1833162185579
"145"	"OTU.1066"	2	0.642252561114196	-0.468752109117085
"146"	"OTU.1067"	1	0.138495427362606	-0.356825758160929
"147"	"OTU.1067"	2	-0.0919379875350939	-0.210042423037108
"148"	"OTU.1068"	1	0.0369290660577337	0.0951564610145401
"149"	"OTU.1068"	2	-1.12343682770521	-0.974801661312343
"150"	"OTU.1069"	1	-0.695874367509578	-1.05284447276067
"151"	"OTU.1069"	2	0.0720390289161548	0.0795272057675533
"152"	"OTU.107"	1	-0.108007149814709	-0.352171192064051
"153"	"OTU.107"	2	-0.0706094941663144	-0.561816125438258
"154"	"OTU.1070"	1	-0.439425630416261	-1.26000775000889
"155"	"OTU.1070"	2	0.071472388921721	-0.249444219351713
"156"	"OTU.1071"	1	0.150862065337324	0.616365223724577
"157"	"OTU.1071"	2	0.230937168407631	0.83965426091038
"158"	"OTU.1072"	1	-0.379434477376449	-1.11608931633572
"159"	"OTU.1072"	2	-0.642635619044369	-1.41414302136482
"160"	"OTU.1073"	1	-0.101463401261099	0.198497148802859
"161"	"OTU.1073"	2	-0.396339828222177	-0.700129182847949
"162"	"OTU.1074"	1	0.293660913359588	0.786549806792877
"163"	"OTU.1074"	2	-0.0391877105523853	0.0436292676692531
"164"	"OTU.1075"	1	-0.562979476265651	-1.25108787310472
"165"	"OTU.1075"	2	-0.444808493497387	0.317747027946653
"166"	"OTU.1076"	1	0.178103352289475	0.109354512642583
"167"	"OTU.1076"	2	-0.176158899513062	-0.390443722291395
"168"	"OTU.1077"	1	0.618876154462741	0.685115441318915
"169"	"OTU.1077"	2	1.37789744042651	0.0964281384651111
"170"	"OTU.1078"	1	0.285857722274987	-0.365563681344474
"171"	"OTU.1078"	2	-0.377536320698502	-1.39579673448967
"172"	"OTU.1079"	1	0.161742320487699	-0.516216917811185
"173"	"OTU.1079"	2	-0.532683112432321	-0.0383892166480669
"174"	"OTU.108"	1	-0.063167141312548	-0.351827794467849
"175"	"OTU.108"	2	-0.152368528427298	-0.59791860212192
"176"	"OTU.1080"	1	-0.21985236819517	-0.626621766080231
"177"	"OTU.1080"	2	-0.0694503326471493	-0.257967109568264
"178"	"OTU.1081"	1	-0.405917119183302	-1.26845829950937
"179"	"OTU.1081"	2	-0.615865585509318	-1.38325401879207
"180"	"OTU.1082"	1	0.258465986697228	0.0967645965007119
"181"	"OTU.1082"	2	0.330106367855461	-0.936918656132943
"182"	"OTU.1083"	1	0.0988644188118112	0.0957655255184841
"183"	"OTU.1083"	2	0.403194479487875	2.14996867170056
"184"	"OTU.1084"	1	0.0540575703598716	-2.87637129972657
"185"	"OTU.1084"	2	-0.476579455585499	-3.14543437325744
"186"	"OTU.1085"	1	0.581011808582544	4.41846190963184
"187"	"OTU.1085"	2	0.819289323120036	4.20229536447646
"188"	"OTU.1086"	1	-0.183342454011316	-1.88225053164603
"189"	"OTU.1086"	2	-0.356173552778483	-1.23033862275257
"190"	"OTU.1087"	1	0.272856653349847	0.01809255470881
"191"	"OTU.1087"	2	0.509220646491885	0.188080618828759
"192"	"OTU.1088"	1	-0.210787365232987	-0.493550265497838
"193"	"OTU.1088"	2	-0.166905086245372	-0.0683195275974821
"194"	"OTU.1089"	1	-0.227856791997703	0.276272677614941
"195"	"OTU.1089"	2	0.0889457640330798	-0.36538394927072
"196"	"OTU.109"	1	0.36017435894494	0.416226481659657
"197"	"OTU.109"	2	0.242358461294924	-1.0260228028227
"198"	"OTU.1090"	2	3.38763133942659	2.37753870519429
"199"	"OTU.1091"	1	-0.329039542916214	-1.84415142147459
"200"	"OTU.1091"	2	-0.517332249965534	-0.355687413706265
"201"	"OTU.1092"	1	-0.472935441718979	-0.556571868282455
"202"	"OTU.1092"	2	-0.0633393874320018	0.584288198887724
"203"	"OTU.1093"	1	-0.000609101937384454	-1.66393348929287
"204"	"OTU.1093"	2	0.106103343040067	-0.89280073533092
"205"	"OTU.1094"	1	-0.0336953629422451	0.433345459407078
"206"	"OTU.1094"	2	0.0100335079392284	0.197054195361102
"207"	"OTU.1095"	1	0.581778456945478	0.501985638728379
"208"	"OTU.1095"	2	0.367033153088966	-0.0606410493363808
"209"	"OTU.1096"	1	-0.054038978855983	-0.519870436790549
"210"	"OTU.1096"	2	0.529854401183416	0.810308846217403
"211"	"OTU.1097"	1	0.115695333842134	0.761312154157373
"212"	"OTU.1097"	2	-0.068732450514871	-0.716326708619933
"213"	"OTU.1099"	1	0.0680052983090349	-0.049836329292137
"214"	"OTU.1099"	2	-0.379420675101223	-1.6777112010215
"215"	"OTU.11"	1	-0.136789074280935	-0.166680350699273
"216"	"OTU.11"	2	-0.16766462250623	0.0140868907948266
"217"	"OTU.110"	1	0.146130993268805	0.335302161061333
"218"	"OTU.110"	2	0.0229030102108396	-0.108537898743062
"219"	"OTU.1100"	1	-0.0316773537946379	-0.612770802822557
"220"	"OTU.1100"	2	0.147883930076816	-0.259907800705121
"221"	"OTU.1101"	1	0.103251888247012	-0.320219376177886
"222"	"OTU.1101"	2	0.170984855859749	-0.796807987406955
"223"	"OTU.1102"	1	-0.168865948838851	0.304046600999779
"224"	"OTU.1102"	2	0.506788874297205	1.79813281504546
"225"	"OTU.1103"	1	-0.198519056713682	-1.96253603395208
"226"	"OTU.1103"	2	0.00382970155723572	0.22859346019631
"227"	"OTU.1104"	1	-0.393692698603919	1.15087616100304
"228"	"OTU.1104"	2	-0.301374347560746	-0.434457267938945
"229"	"OTU.1105"	1	0.377983470835117	-0.264600701623443
"230"	"OTU.1105"	2	-0.498578368416178	-0.364305012098043
"231"	"OTU.1106"	1	-0.200803638503357	0.486451446245057
"232"	"OTU.1106"	2	0.0475970877787504	3.98883344436421
"233"	"OTU.1107"	1	0.295008179318438	0.606239987119121
"234"	"OTU.1107"	2	1.47323550357071	2.3735618426794
"235"	"OTU.1108"	1	0.0112624429236428	-1.97639928281957
"236"	"OTU.1108"	2	0.949934731471374	2.41540400202389
"237"	"OTU.1109"	1	-0.172264706656666	-0.329479003726394
"238"	"OTU.1109"	2	-0.0764584124895176	-1.00885756776574
"239"	"OTU.111"	1	-0.250478379275653	-0.90178006790121
"240"	"OTU.111"	2	-0.182648362117027	-0.604034822112817
"241"	"OTU.1110"	1	0.198857842010441	-0.258370962401998
"242"	"OTU.1110"	2	0.160335481209797	-0.383443097040678
"243"	"OTU.1111"	1	-0.388412922465956	-0.764204425345426
"244"	"OTU.1111"	2	0.171666173519493	-0.182051645972835
"245"	"OTU.1112"	1	-0.571497924627055	-2.20748547328456
"246"	"OTU.1112"	2	0.0482436190267955	-0.119566827136194
"247"	"OTU.1113"	1	-0.0492257712129688	-0.520526904546773
"248"	"OTU.1113"	2	-0.127670116986371	-0.984662110784504
"249"	"OTU.1114"	1	-0.0291792124826945	-0.237517850175303
"250"	"OTU.1114"	2	0.0390604805643142	0.0201132259836194
"251"	"OTU.1115"	1	-0.224337663391062	-1.67286046059126
"252"	"OTU.1115"	2	0.0249282958223322	-0.435304164354669
"253"	"OTU.1116"	1	0.163514604179178	-0.515862270043877
"254"	"OTU.1116"	2	0.294177260589926	0.434686080975879
"255"	"OTU.1117"	1	-0.0398558805443887	-1.10959802361104
"256"	"OTU.1117"	2	-0.230893096388249	-0.213060188079679
"257"	"OTU.1118"	1	0.80502352466796	-0.142545672961953
"258"	"OTU.1118"	2	0.252588395941213	0.331222572528092
"259"	"OTU.1119"	1	0.0210077592978282	3.13716257616729
"260"	"OTU.1119"	2	2.20008443513973	5.53157818859438
"261"	"OTU.112"	1	0.20484407572821	4.31376551055553
"262"	"OTU.112"	2	0.770808359834115	2.41349899076036
"263"	"OTU.1120"	1	-0.179200245911479	-0.78004192361732
"264"	"OTU.1120"	2	-0.395494816604464	1.31964982831498
"265"	"OTU.1121"	1	-0.618294315179461	-1.48974914748206
"266"	"OTU.1121"	2	-0.402105816742617	0.783835278967967
"267"	"OTU.1122"	1	-0.153740484099909	-0.300837326470836
"268"	"OTU.1122"	2	0.246364949835749	-0.918373752851041
"269"	"OTU.1123"	1	0.149962084752301	-0.349273818324613
"270"	"OTU.1123"	2	-0.110745765451597	3.9105472607612
"271"	"OTU.1124"	1	-0.476467240006409	-1.65357932640657
"272"	"OTU.1124"	2	-0.0439094717953165	-4.10837255616658
"273"	"OTU.1125"	1	0.471083029810774	0.399739754475363
"274"	"OTU.1125"	2	0.422019144303707	-1.43830212249894
"275"	"OTU.1126"	1	0.386431859034048	-0.337189899323419
"276"	"OTU.1126"	2	-0.165339433464731	0.8547287164865
"277"	"OTU.1128"	1	-0.263606504148735	-1.20742671560949
"278"	"OTU.1128"	2	-0.267187769462906	0.00735830487315133
"279"	"OTU.1129"	1	-0.435409666510876	-1.71246274369677
"280"	"OTU.1129"	2	-0.220058960093836	-0.742685204799198
"281"	"OTU.113"	1	0.0239519628142095	-0.394473026014805
"282"	"OTU.113"	2	-0.0577248431627988	-0.890115385460592
"283"	"OTU.1130"	1	0.0596831511401606	-0.0462026824213323
"284"	"OTU.1130"	2	-0.424971688782614	-3.13190678643263
"285"	"OTU.1131"	1	-0.20323404575322	0.356124159085219
"286"	"OTU.1131"	2	0.152944964747019	-0.356453676261477
"287"	"OTU.1132"	1	-0.308107125925613	-0.64455658740472
"288"	"OTU.1132"	2	0.0563006437452215	0.15556545370194
"289"	"OTU.1133"	1	0.640008381598536	3.50496113292123
"290"	"OTU.1133"	2	2.153113180355	1.75972708478379
"291"	"OTU.1134"	1	-0.274632677252106	0.0361673967876309
"292"	"OTU.1134"	2	-0.0421927439763206	1.68307556336931
"293"	"OTU.1136"	1	-0.311784087906254	-1.10424309527599
"294"	"OTU.1136"	2	-0.656397191149651	0.000619990843385621
"295"	"OTU.1137"	1	-0.317672380214092	-0.108353482946205
"296"	"OTU.1137"	2	0.054150212960569	-0.623082716831179
"297"	"OTU.1138"	1	-0.33784792655237	-0.958130292517708
"298"	"OTU.1138"	2	0.431022876844653	0.570927499608252
"299"	"OTU.1139"	1	0.121769883433162	-0.452112631246457
"300"	"OTU.1139"	2	-0.474298471898668	-0.570175896555143
"301"	"OTU.114"	1	0.358116687631348	1.42800268271799
"302"	"OTU.114"	2	0.584274977031801	2.1075542932273
"303"	"OTU.1140"	1	0.0374807881515627	-0.431945681314484
"304"	"OTU.1140"	2	-0.235953355505063	-0.394295771780827
"305"	"OTU.1141"	1	0.0945239386405832	-0.619005434262803
"306"	"OTU.1141"	2	-0.797472592093126	-0.53876055599113
"307"	"OTU.1142"	1	-0.607803211885659	-0.755781558542487
"308"	"OTU.1142"	2	-0.191350920136511	-0.619997952624472
"309"	"OTU.1144"	1	-0.46868940764472	-0.0974027367207721
"310"	"OTU.1144"	2	0.101346904601055	1.05544911535956
"311"	"OTU.1145"	1	-0.195509599678108	0.594035742549465
"312"	"OTU.1145"	2	0.814822548169788	1.61110815029652
"313"	"OTU.1146"	1	0.197455705752078	-0.639816053464913
"314"	"OTU.1146"	2	0.210181639513599	-0.513867952639411
"315"	"OTU.1147"	1	-0.268131470410331	-1.62735308349477
"316"	"OTU.1147"	2	-0.86958613507758	-1.65049427007583
"317"	"OTU.1148"	1	-0.682626074765268	-0.727866991500677
"318"	"OTU.1148"	2	-0.140792824290249	-0.727844542817475
"319"	"OTU.1149"	1	-0.227176115868511	0.458641860773879
"320"	"OTU.1149"	2	0.162896662463366	-0.143312657266835
"321"	"OTU.1150"	1	-0.0948774976280232	0.783076742748486
"322"	"OTU.1150"	2	0.253391884222216	0.428598056739784
"323"	"OTU.1151"	1	-0.313633895491628	-1.63434283535221
"324"	"OTU.1151"	2	-0.283546240258768	-1.54761641141503
"325"	"OTU.1152"	1	-0.404712405859544	-0.243763417586147
"326"	"OTU.1152"	2	-0.195290441962883	-0.91446976384153
"327"	"OTU.1153"	1	-0.151163069066715	0.226244563084638
"328"	"OTU.1153"	2	0.165160156338066	-0.00201849533021092
"329"	"OTU.1154"	1	-0.1419495492746	-0.680769514169284
"330"	"OTU.1154"	2	0.194161744594555	0.145251445447075
"331"	"OTU.1155"	1	0.632351094542987	1.69195248610631
"332"	"OTU.1155"	2	0.0271628670544162	-0.0797152652197283
"333"	"OTU.1157"	1	-0.224428732544202	-0.668589123679093
"334"	"OTU.1157"	2	0.120575202317478	-1.21365118061266
"335"	"OTU.1158"	1	-0.186250819844853	-0.387103319820132
"336"	"OTU.1158"	2	-0.196231932670396	-0.10195876118771
"337"	"OTU.1159"	1	0.369975777803618	0.585169797240429
"338"	"OTU.1159"	2	-0.156630923627409	0.390790291915753
"339"	"OTU.116"	1	-0.0319133948495042	-0.0877589978254464
"340"	"OTU.116"	2	0.282667623206198	0.442966409409725
"341"	"OTU.1160"	1	-0.120889426973447	-1.12930140426998
"342"	"OTU.1160"	2	-0.340135648899999	-1.13620508998509
"343"	"OTU.1161"	1	-0.313539122770024	-1.20498042632633
"344"	"OTU.1161"	2	-0.0471647780813196	1.1973648006621
"345"	"OTU.1162"	1	0.224819047645548	-0.612256221138665
"346"	"OTU.1162"	2	0.0873457360134807	-1.04451706934638
"347"	"OTU.1163"	1	0.275876222403734	-0.713895359188975
"348"	"OTU.1163"	2	0.0935995448203326	-0.791177439494546
"349"	"OTU.1164"	1	0.0565564759506786	0.741416055918889
"350"	"OTU.1164"	2	-0.560287306295315	0.0218868892574158
"351"	"OTU.1165"	1	-0.243919941784291	-0.536303289707071
"352"	"OTU.1165"	2	0.0154628048421453	0.108004779548788
"353"	"OTU.1166"	1	0.119384134493857	-0.0558294460070738
"354"	"OTU.1166"	2	0.209861565143192	1.55856394032156
"355"	"OTU.1167"	1	-0.266812452975953	-1.11921759396982
"356"	"OTU.1167"	2	-0.0581886090089989	0.410341016512745
"357"	"OTU.1168"	1	-0.26058593015564	-0.924667913260251
"358"	"OTU.1168"	2	-0.420938237329074	0.482234694544139
"359"	"OTU.1169"	1	0.0549179019933785	-0.331184854401719
"360"	"OTU.1169"	2	0.00472822803446256	-0.721956533216
"361"	"OTU.117"	1	-0.277945938582012	-1.38440197285341
"362"	"OTU.117"	2	-0.200366100374133	0.175872499156319
"363"	"OTU.1170"	1	0.188371016983787	-0.423805777181509
"364"	"OTU.1170"	2	0.222072739380598	-0.324779175669379
"365"	"OTU.1171"	1	-0.315668074547842	-0.593658239606098
"366"	"OTU.1171"	2	-0.946280473909798	-1.64372395908339
"367"	"OTU.1172"	1	0.0164112841021968	-1.80684788837097
"368"	"OTU.1172"	2	0.71561714725013	-0.841281503708667
"369"	"OTU.1173"	1	0.507344585913859	-0.0635877805176123
"370"	"OTU.1173"	2	0.599905520770377	-0.265993310518502
"371"	"OTU.1175"	1	-0.0614035628678408	-0.955029253764047
"372"	"OTU.1175"	2	-0.128913257718784	-0.417360012089967
"373"	"OTU.1176"	1	-0.351692874454569	-1.73452100048673
"374"	"OTU.1176"	2	0.383525651206871	0.177870435562466
"375"	"OTU.1177"	1	0.611867032899995	-0.117919151600163
"376"	"OTU.1177"	2	0.219261707792664	-0.206899370069234
"377"	"OTU.1178"	1	-0.439179422816615	-0.0755434615110893
"378"	"OTU.1178"	2	-0.800672948471635	-1.79722417238564
"379"	"OTU.1179"	1	-0.32386760217399	-0.74772896367438
"380"	"OTU.1179"	2	0.126343844416354	-0.0943808656337379
"381"	"OTU.118"	1	0.250309253660988	3.15545496010935
"382"	"OTU.118"	2	1.98344259038011	8.0125836264882
"383"	"OTU.1181"	1	0.230482115251121	0.766982816502242
"384"	"OTU.1181"	2	-0.320312926691274	-0.0189707254436527
"385"	"OTU.1182"	1	0.536384930947766	3.99066058908191
"386"	"OTU.1183"	1	-0.401393386243329	-1.94374502801504
"387"	"OTU.1183"	2	0.393546308742745	-0.896201597451347
"388"	"OTU.1184"	1	0.372504773112399	0.0516726180457466
"389"	"OTU.1184"	2	-0.253387282937333	-0.509359791464561
"390"	"OTU.1185"	1	0.0189030198759765	0.777369286104465
"391"	"OTU.1185"	2	0.223941464839845	0.31939863990174
"392"	"OTU.1186"	1	-0.0634455346684868	0.038931655159811
"393"	"OTU.1186"	2	-0.36153461648377	-1.89869100463883
"394"	"OTU.1187"	1	-0.178853989214405	-0.882319407145906
"395"	"OTU.1187"	2	1.11928746351867	-1.86819305202917
"396"	"OTU.1188"	1	0.0578382295421812	-0.524404119789252
"397"	"OTU.1188"	2	-0.0718969382335965	-0.43338014154407
"398"	"OTU.1189"	1	-0.310592650988987	-0.721360313222786
"399"	"OTU.1189"	2	0.16866322518683	-0.382279619026779
"400"	"OTU.119"	1	-0.206507708794291	0.817680419637779
"401"	"OTU.119"	2	-1.59660052954668	-2.42924717866978
"402"	"OTU.1190"	2	-0.720953966166305	-4.05028809851926
"403"	"OTU.1191"	1	-0.284074360847807	-2.51559410858375
"404"	"OTU.1191"	2	1.18826063888059	0.594996974043538
"405"	"OTU.1192"	1	0.472191562314297	0.413706777841512
"406"	"OTU.1192"	2	1.11300711216292	1.72899772594347
"407"	"OTU.1193"	1	-0.247888281495716	-0.771843879227462
"408"	"OTU.1193"	2	0.48859380305428	0.00846219212543297
"409"	"OTU.1194"	1	0.14141825857685	-0.275811653538554
"410"	"OTU.1194"	2	-0.0856914520669952	0.0678875366684462
"411"	"OTU.1195"	1	0.814704632024923	1.42351835380072
"412"	"OTU.1195"	2	1.32445183746217	0.843468907684369
"413"	"OTU.1196"	1	0.419257312720647	1.38643941384763
"414"	"OTU.1196"	2	0.298109798463935	-2.64270826859211
"415"	"OTU.1197"	1	-0.0241751930902173	-1.15920271783457
"416"	"OTU.1197"	2	-0.275185129761283	1.51664686452018
"417"	"OTU.1198"	1	0.241604841817152	-0.901463651207501
"418"	"OTU.1198"	2	-0.0120576973240373	0.504404877851354
"419"	"OTU.1199"	1	0.041198901560385	-0.82389919046579
"420"	"OTU.1199"	2	-0.0469342732175733	0.754981696388264
"421"	"OTU.12"	1	-0.00557238475141061	-0.534331736513962
"422"	"OTU.12"	2	-0.017435617893047	-0.193743549362425
"423"	"OTU.120"	1	0.44332235321358	0.847436516734238
"424"	"OTU.120"	2	0.863625176598217	1.68296872325154
"425"	"OTU.1200"	1	0.575437719993261	0.0074546206594032
"426"	"OTU.1200"	2	0.269020503017145	2.04572806035663
"427"	"OTU.1201"	1	0.760912608443217	0.146217322822191
"428"	"OTU.1201"	2	0.128387401053462	-0.0465561455149741
"429"	"OTU.1202"	1	0.278608401941334	0.357586710200418
"430"	"OTU.1202"	2	-0.119680007578836	-2.92054778684295
"431"	"OTU.1203"	1	0.312303427416477	-0.87591279942792
